		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air	Temp	Temp	Temp	Hum	Hum		Soil 1	Soil 2	Soil 3	Soil 4	Soil 	Soil 	Soil 	Soil 	Leaf	Leaf	Leaf 	Leaf 	Wind	Wind	ISS 	Arc.
03/30/22	5:30 p	24.6	24.8	24.6	22	1.4	11.3	ESE	5.63	20.9	ESE	24.6	23.3	23.3	---	1005.8	0.00	0.0	41	1.76	49	0.0	0.00	0.0	0.000	0.130	17.4	31	0.1	15.6	6.48	1.1990	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
03/30/22	6:00 p	24.6	24.6	24.4	20	0.1	3.2	W	1.61	14.5	ESE	24.6	23.3	23.3	---	1006.6	0.00	0.0	33	1.42	51	0.0	0.00	0.0	0.000	0.130	17.4	31	0.1	15.5	6.48	1.2002	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/30/22	6:30 p	24.2	24.6	24.1	22	1.1	6.4	N	3.22	16.1	N	24.2	22.9	22.9	---	1006.2	0.00	0.0	10	0.43	12	0.0	0.00	0.0	0.000	0.122	17.4	32	0.5	15.6	6.58	1.1995	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/30/22	7:00 p	23.9	24.2	23.9	22	0.9	11.3	N	5.63	22.5	N	23.9	22.7	22.7	---	1006.2	0.00	0.0	2	0.09	7	0.0	0.00	0.0	0.000	0.117	17.4	32	0.5	15.6	6.58	1.1994	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
03/30/22	7:30 p	23.2	23.9	23.2	26	2.6	16.1	ESE	8.05	30.6	SE	22.1	21.8	20.7	---	1005.2	0.00	0.0	1	0.04	5	0.0	0.00	0.0	0.000	0.101	17.4	31	0.1	15.6	6.48	1.1982	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
03/30/22	8:00 p	23.7	23.7	23.0	22	0.7	19.3	SE	9.66	37.0	SSE	22.1	22.3	20.8	---	1005.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.111	17.4	32	0.6	15.6	6.58	1.1987	---	---	---	---	---	0.23	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/30/22	8:30 p	25.7	25.8	23.1	24	3.6	25.7	SSE	12.87	53.1	S	23.7	24.4	22.4	---	1006.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.153	17.5	32	0.6	15.7	6.58	1.1989	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/30/22	9:00 p	24.3	25.7	24.3	20	-0.1	33.8	SSE	16.90	57.9	SSE	21.6	23.1	20.3	---	1006.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.125	17.6	31	0.2	15.7	6.48	1.1991	---	---	---	---	---	0.33	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/30/22	9:30 p	23.3	24.3	23.3	26	2.7	19.3	SE	9.66	40.2	SSE	21.7	22.1	20.4	---	1006.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.104	17.6	31	0.3	15.7	6.48	1.1993	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
03/30/22	10:00 p	23.3	23.4	22.9	27	3.3	16.1	SE	8.05	38.6	SE	22.2	22.1	21.0	---	1006.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.104	17.6	32	0.7	15.8	6.58	1.1987	---	---	---	---	---	0.23	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/30/22	10:30 p	22.7	23.3	22.7	32	5.1	22.5	SE	11.27	43.5	ESE	20.6	21.5	19.4	---	1006.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.090	17.7	32	0.8	15.8	6.57	1.1981	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/30/22	11:00 p	22.5	22.7	22.3	33	5.4	20.9	ESE	10.46	37.0	ESE	20.7	21.3	19.5	---	1005.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.087	17.7	33	1.2	15.8	6.77	1.1974	---	---	---	---	---	0.23	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
03/30/22	11:30 p	22.8	22.8	22.3	33	5.7	17.7	ESE	8.85	32.2	ESE	21.4	21.7	20.3	---	1005.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.093	17.8	34	1.7	16.0	6.87	1.1962	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
03/31/22	12:00 a	22.4	22.9	22.3	35	6.2	17.7	SE	8.85	35.4	ESE	21.0	21.3	19.9	---	1005.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.086	17.8	34	1.7	16.1	6.87	1.1961	---	---	---	---	---	0.20	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/31/22	12:30 a	21.1	22.4	21.1	40	6.9	17.7	SE	8.85	32.2	SE	19.6	19.7	18.2	---	1005.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.057	17.8	35	2.1	16.1	7.05	1.1956	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/31/22	1:00 a	20.8	21.1	20.8	42	7.4	16.1	ESE	8.05	25.7	ESE	19.7	19.6	18.4	---	1005.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.052	17.9	35	2.2	16.2	7.05	1.1955	---	---	---	---	---	0.15	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
03/31/22	1:30 a	21.2	21.2	20.7	40	7.1	11.3	SE	5.63	22.5	ESE	21.2	19.9	19.9	---	1005.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.060	17.9	35	2.2	16.2	7.05	1.1954	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	2:00 a	22.6	22.7	21.2	33	5.5	14.5	SE	7.24	30.6	ESE	21.8	21.5	20.7	---	1005.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.089	17.9	36	2.6	16.2	7.17	1.1951	---	---	---	---	---	0.15	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
03/31/22	2:30 a	21.9	22.7	21.9	34	5.4	16.1	SE	8.05	30.6	SE	20.8	20.6	19.4	---	1005.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.075	17.9	36	2.6	16.3	7.16	1.1945	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/31/22	3:00 a	20.3	21.9	20.3	46	8.3	12.9	SE	6.44	22.5	SE	19.9	19.3	18.9	---	1004.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.041	17.9	35	2.2	16.2	7.05	1.1947	---	---	---	---	---	0.15	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
03/31/22	3:30 a	20.1	20.3	19.9	48	8.7	9.7	SE	4.83	17.7	ESE	20.1	19.2	19.2	---	1005.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.036	18.0	36	2.7	16.3	7.16	1.1946	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
03/31/22	4:00 a	19.8	20.2	19.8	45	7.5	6.4	ESE	3.22	16.1	ESE	19.8	18.8	18.8	---	1005.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.031	18.0	36	2.7	16.3	7.16	1.1950	---	---	---	---	---	0.10	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	4:30 a	20.7	20.7	19.8	37	5.4	8.0	E	4.02	17.7	ENE	20.7	19.1	19.1	---	1005.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.049	18.1	36	2.7	16.4	7.16	1.1946	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	702	1	100.0	30
03/31/22	5:00 a	20.4	20.8	20.3	38	5.6	6.4	ENE	3.22	16.1	ENE	20.4	18.9	18.9	---	1006.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.043	18.1	36	2.7	16.4	7.16	1.1952	---	---	---	---	---	0.10	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/31/22	5:30 a	18.6	20.4	18.6	42	5.4	6.4	NNW	3.22	16.1	NNW	18.6	17.3	17.3	---	1006.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.005	18.1	36	2.7	16.4	7.16	1.1955	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
03/31/22	6:00 a	16.6	18.6	16.5	50	6.1	6.4	NNE	3.22	12.9	N	16.6	15.4	15.4	---	1006.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.037	0.000	18.2	37	3.2	16.6	7.35	1.1950	---	---	---	---	---	0.08	---	---	---	---	---	---	---	---	---	---	---	---	702	1	100.0	30
03/31/22	6:30 a	15.7	16.5	15.7	50	5.3	6.4	N	3.22	11.3	N	15.7	14.6	14.6	---	1006.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.056	0.000	18.2	37	3.2	16.6	7.35	1.1954	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
03/31/22	7:00 a	15.3	15.7	15.3	51	5.2	6.4	N	3.22	14.5	N	15.3	14.3	14.3	---	1007.3	0.00	0.0	0	0.00	5	0.0	0.00	0.0	0.063	0.000	18.2	37	3.2	16.6	7.35	1.1959	---	---	---	---	---	0.05	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/31/22	7:30 a	14.9	15.4	14.9	52	5.2	9.7	NNW	4.83	19.3	NW	14.6	13.9	13.6	---	1007.6	0.00	0.0	16	0.69	32	0.0	0.00	0.0	0.071	0.000	18.2	37	3.2	16.6	7.35	1.1963	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
03/31/22	8:00 a	14.6	14.9	14.6	52	4.9	8.0	NNW	4.02	17.7	NNW	14.4	13.6	13.4	---	1007.8	0.00	0.0	56	2.41	83	0.0	0.00	0.0	0.078	0.000	18.2	37	3.2	16.6	7.35	1.1966	---	---	---	---	---	0.08	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
03/31/22	8:30 a	15.2	15.2	14.6	51	5.1	6.4	N	3.22	14.5	N	15.2	14.2	14.2	---	1008.1	0.00	0.0	111	4.77	137	0.0	0.00	0.0	0.065	0.000	18.1	37	3.2	16.6	7.35	1.1972	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
03/31/22	9:00 a	15.9	15.9	15.2	50	5.5	8.0	NNW	4.02	16.1	NNW	15.9	14.8	14.8	---	1008.5	0.00	0.0	168	7.22	197	0.0	0.00	0.0	0.051	0.000	18.2	37	3.2	16.6	7.35	1.1975	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
03/31/22	9:30 a	17.9	17.9	15.9	47	6.4	9.7	NNW	4.83	16.1	NNW	17.9	16.7	16.7	---	1008.9	0.00	0.0	231	9.93	283	0.0	0.00	0.0	0.009	0.000	18.2	37	3.3	16.7	7.35	1.1977	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	10:00 a	19.8	19.8	17.9	45	7.5	9.7	NNE	4.83	17.7	NNE	19.8	18.8	18.8	---	1009.4	0.00	0.0	338	14.54	376	0.3	0.06	0.6	0.000	0.030	18.3	36	2.9	16.7	7.15	1.1982	---	---	---	---	---	0.23	---	---	---	---	---	---	---	---	---	---	---	---	702	1	100.0	30
03/31/22	10:30 a	21.8	21.8	19.7	43	8.7	9.7	NNE	4.83	16.1	NE	21.8	20.8	20.8	---	1009.5	0.00	0.0	416	17.89	450	0.7	0.15	0.8	0.000	0.073	18.3	36	2.9	16.7	7.15	1.1983	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/31/22	11:00 a	24.2	24.2	21.9	37	8.6	8.0	NE	4.02	17.7	NNE	24.2	23.4	23.4	---	1009.6	0.00	0.0	486	20.90	520	0.9	0.19	1.0	0.000	0.122	18.3	36	3.0	16.7	7.15	1.1982	---	---	---	---	---	0.36	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	11:30 a	26.2	26.2	24.2	27	5.7	8.0	NE	4.02	17.7	ENE	26.2	25.0	25.0	---	1009.3	0.00	0.0	548	23.57	568	1.1	0.24	1.2	0.000	0.163	18.4	37	3.4	16.8	7.35	1.1973	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/31/22	12:00 p	26.6	26.6	26.1	22	3.1	9.7	ENE	4.83	17.7	ENE	26.6	25.3	25.3	---	1009.1	0.00	0.0	596	25.63	613	1.3	0.28	1.3	0.000	0.171	18.4	37	3.5	16.9	7.35	1.1968	---	---	---	---	---	0.46	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
03/31/22	12:30 p	27.1	27.1	26.6	19	1.4	9.7	E	4.83	19.3	E	27.1	25.6	25.6	---	1008.8	0.00	0.0	627	26.96	645	1.4	0.30	1.4	0.000	0.182	18.4	36	3.1	16.8	7.15	1.1968	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	1:00 p	27.4	27.4	26.8	18	1.0	11.3	E	5.63	22.5	ESE	27.4	25.9	25.9	---	1008.4	0.00	0.0	653	28.08	666	1.5	0.32	1.5	0.000	0.190	18.4	36	3.1	16.8	7.15	1.1962	---	---	---	---	---	0.56	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/31/22	1:30 p	27.8	27.9	27.4	16	-0.3	8.0	SE	4.02	19.3	ESE	27.8	26.2	26.2	---	1008.2	0.00	0.0	661	28.43	664	1.5	0.32	1.5	0.000	0.198	18.5	35	2.7	16.8	7.05	1.1960	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/31/22	2:00 p	28.3	28.4	27.8	17	0.9	6.4	ESE	3.22	17.7	E	28.3	26.7	26.7	---	1007.7	0.00	0.0	652	28.04	659	1.4	0.30	1.5	0.000	0.207	18.5	35	2.7	16.8	7.05	1.1954	---	---	---	---	---	0.53	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
03/31/22	2:30 p	28.8	28.8	28.3	16	0.4	8.0	E	4.02	19.3	ESE	28.8	27.1	27.1	---	1007.4	0.00	0.0	631	27.14	649	1.3	0.28	1.4	0.000	0.218	18.6	35	2.8	16.9	7.05	1.1948	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/31/22	3:00 p	29.4	29.4	28.8	15	0.0	8.0	ESE	4.02	19.3	NE	29.4	27.6	27.6	---	1007.2	0.00	0.0	598	25.72	615	1.2	0.26	1.2	0.000	0.230	18.6	35	2.8	16.9	7.05	1.1943	---	---	---	---	---	0.53	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
03/31/22	3:30 p	29.8	29.8	29.1	15	0.4	6.4	E	3.22	16.1	E	29.8	27.9	27.9	---	1007.0	0.00	0.0	553	23.78	578	1.0	0.21	1.1	0.000	0.238	18.6	34	2.4	16.9	6.85	1.1944	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	699	1	100.0	30
03/31/22	4:00 p	30.4	30.5	29.8	15	0.8	6.4	NNE	3.22	19.3	NNE	30.4	28.4	28.4	---	1006.9	0.00	0.0	487	20.94	520	0.7	0.15	0.8	0.000	0.251	18.6	34	2.4	16.9	6.85	1.1942	---	---	---	---	---	0.46	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
03/31/22	4:30 p	30.8	30.8	30.3	14	0.2	4.8	ENE	2.41	14.5	N	30.8	28.8	28.8	---	1006.5	0.00	0.0	425	18.28	461	0.6	0.13	0.7	0.000	0.260	18.7	34	2.5	16.9	6.85	1.1935	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	5:00 p	30.7	31.1	30.7	16	2.0	6.4	NE	3.22	16.1	NNE	30.7	28.8	28.8	---	1006.5	0.00	0.0	351	15.09	387	0.1	0.02	0.5	0.000	0.258	18.7	34	2.5	17.0	6.85	1.1932	---	---	---	---	---	0.36	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
03/31/22	5:30 p	30.6	30.7	30.5	13	-1.0	6.4	ENE	3.22	16.1	NNE	30.6	28.6	28.6	---	1006.6	0.00	0.0	252	10.84	316	0.0	0.00	0.0	0.000	0.255	18.7	34	2.5	17.0	6.85	1.1933	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	6:00 p	30.1	30.8	30.1	16	1.5	6.4	NE	3.22	16.1	N	30.1	28.2	28.2	---	1006.7	0.00	0.0	167	7.18	250	0.0	0.00	0.0	0.000	0.245	18.8	34	2.6	17.1	6.85	1.1932	---	---	---	---	---	0.25	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	6:30 p	29.7	30.1	29.7	16	1.2	9.7	N	4.83	19.3	NNW	29.7	27.8	27.8	---	1006.9	0.00	0.0	129	5.55	162	0.0	0.00	0.0	0.000	0.236	18.8	34	2.6	17.1	6.85	1.1932	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/31/22	7:00 p	28.9	29.7	28.9	17	1.4	8.0	NNE	4.02	16.1	N	28.9	27.2	27.2	---	1007.1	0.00	0.0	54	2.32	88	0.0	0.00	0.0	0.000	0.221	18.9	33	2.3	17.1	6.73	1.1934	---	---	---	---	---	0.20	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
03/31/22	7:30 p	27.8	28.9	27.8	18	1.3	6.4	N	3.22	14.5	NNW	27.8	26.2	26.2	---	1007.5	0.00	0.0	8	0.34	26	0.0	0.00	0.0	0.000	0.197	18.9	34	2.7	17.2	6.85	1.1934	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	692	1	100.0	30
03/31/22	8:00 p	26.8	27.7	26.8	19	1.2	4.8	N	2.41	11.3	N	26.8	25.4	25.4	---	1007.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.176	18.9	33	2.3	17.1	6.73	1.1941	---	---	---	---	---	0.10	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
03/31/22	8:30 p	26.2	26.8	26.2	19	0.7	3.2	NNE	1.61	8.0	NNE	26.2	24.8	24.8	---	1007.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.163	19.0	34	2.8	17.3	6.85	1.1934	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
03/31/22	9:00 p	25.6	26.2	25.6	18	-0.5	4.8	N	2.41	11.3	NNE	25.6	24.2	24.2	---	1008.2	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.150	19.0	34	2.8	17.3	6.85	1.1939	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
03/31/22	9:30 p	24.7	25.6	24.7	18	-1.3	4.8	N	2.41	8.0	N	24.7	23.3	23.3	---	1008.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.132	19.1	33	2.4	17.3	6.72	1.1942	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	692	1	100.0	30
03/31/22	10:00 p	24.2	24.7	24.1	20	-0.2	6.4	N	3.22	8.0	N	24.2	22.8	22.8	---	1008.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.122	19.1	33	2.4	17.4	6.72	1.1943	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
03/31/22	10:30 p	24.0	24.1	23.9	22	1.0	6.4	NNW	3.22	12.9	NNW	24.0	22.7	22.7	---	1008.9	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.118	19.2	33	2.5	17.4	6.72	1.1942	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
03/31/22	11:00 p	23.6	24.0	23.6	23	1.2	6.4	NNW	3.22	9.7	N	23.6	22.2	22.2	---	1009.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.109	19.2	33	2.5	17.5	6.72	1.1942	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
03/31/22	11:30 p	22.6	23.6	22.6	24	1.0	4.8	NNW	2.41	11.3	NW	22.6	21.0	21.0	---	1009.1	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.089	19.2	33	2.5	17.5	6.72	1.1943	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
04/01/22	12:00 a	22.6	22.7	22.5	24	1.0	6.4	NNW	3.22	12.9	NW	22.6	20.9	20.9	---	1009.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.088	19.3	33	2.6	17.6	6.71	1.1939	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
04/01/22	12:30 a	22.1	22.6	22.1	24	0.5	6.4	NW	3.22	12.9	WNW	22.1	20.2	20.2	---	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.078	19.3	33	2.6	17.6	6.71	1.1940	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
04/01/22	1:00 a	21.4	22.1	21.4	25	0.5	6.4	NNW	3.22	14.5	NNW	21.4	19.3	19.3	---	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.064	19.4	33	2.7	17.7	6.71	1.1938	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	692	1	100.0	30
04/01/22	1:30 a	20.8	21.4	20.8	26	0.6	4.8	NNW	2.41	9.7	NNW	20.8	18.6	18.6	---	1009.5	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.051	19.4	32	2.3	17.7	6.55	1.1940	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
04/01/22	2:00 a	20.1	20.8	20.1	26	-0.0	8.0	WNW	4.02	16.1	WNW	20.1	17.9	17.9	---	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.037	19.5	32	2.4	17.7	6.55	1.1938	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
04/01/22	2:30 a	19.3	20.1	19.3	27	-0.2	8.0	NW	4.02	14.5	WNW	19.3	17.0	17.0	---	1009.6	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.020	19.6	32	2.4	17.8	6.55	1.1935	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	692	1	100.0	30
04/01/22	3:00 a	18.8	19.3	18.8	28	-0.1	8.0	NNW	4.02	19.3	NNW	18.8	16.7	16.7	---	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.010	19.6	32	2.4	17.8	6.55	1.1933	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	696	1	100.0	30
04/01/22	3:30 a	18.5	18.8	18.5	27	-0.9	9.7	NNW	4.83	17.7	NNW	18.5	16.3	16.3	---	1009.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.000	0.003	19.6	32	2.4	17.8	6.55	1.1932	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	702	1	100.0	30
04/01/22	4:00 a	18.1	18.5	18.1	28	-0.7	8.0	NNW	4.02	14.5	NW	18.1	15.9	15.9	---	1009.3	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.005	0.000	19.6	32	2.5	17.8	6.55	1.1930	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
04/01/22	4:30 a	17.8	18.1	17.8	28	-0.9	9.7	NW	4.83	19.3	NW	17.8	15.7	15.7	---	1009.4	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.010	0.000	19.6	31	2.0	17.8	6.40	1.1933	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	695	1	100.0	30
04/01/22	5:00 a	17.5	17.8	17.4	28	-1.2	14.5	NW	7.24	25.7	NNW	16.6	15.3	14.4	---	1009.7	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.017	0.000	19.6	31	2.0	17.8	6.40	1.1936	---	---	---	---	---	0.15	---	---	---	---	---	---	---	---	---	---	---	---	701	1	100.0	30
04/01/22	5:30 a	17.2	17.5	17.2	28	-1.5	14.5	NNW	7.24	24.1	NW	16.2	15.1	14.1	---	1009.8	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.023	0.000	19.7	31	2.1	17.8	6.40	1.1936	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
04/01/22	6:00 a	17.1	17.3	17.1	28	-1.6	14.5	NNW	7.24	24.1	NW	16.0	14.9	13.9	---	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.027	0.000	19.7	30	1.6	17.8	6.25	1.1940	---	---	---	---	---	0.15	---	---	---	---	---	---	---	---	---	---	---	---	697	1	100.0	30
04/01/22	6:30 a	16.9	17.1	16.9	28	-1.7	12.9	NNW	6.44	22.5	NNW	16.4	14.8	14.3	---	1010.0	0.00	0.0	0	0.00	0	0.0	0.00	0.0	0.029	0.000	19.7	30	1.6	17.8	6.25	1.1941	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	698	1	100.0	30
04/01/22	7:00 a	16.4	16.9	16.4	29	-1.7	11.3	NNW	5.63	19.3	NW	16.2	14.4	14.2	---	1010.3	0.00	0.0	0	0.00	5	0.0	0.00	0.0	0.039	0.000	19.7	30	1.6	17.8	6.25	1.1945	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	691	1	100.0	30
04/01/22	7:30 a	16.2	16.4	16.2	29	-1.9	11.3	NNW	5.63	20.9	NW	15.8	14.2	13.8	---	1010.6	0.00	0.0	20	0.86	39	0.0	0.00	0.0	0.045	0.000	19.7	30	1.6	17.8	6.25	1.1948	---	---	---	---	---	0.00	---	---	---	---	---	---	---	---	---	---	---	---	700	1	100.0	30
04/01/22	8:00 a	16.4	16.4	16.1	29	-1.7	9.7	NW	4.83	19.3	WNW	16.4	14.4	14.3	---	1010.9	0.00	0.0	70	3.01	102	0.0	0.00	0.0	0.039	0.000	19.7	30	1.6	17.8	6.25	1.1952	---	---	---	---	---	0.13	---	---	---	---	---	---	---	---	---	---	---	---	694	1	100.0	30
